cve_id,exploit_name,service,port,auth_required,remote,severity,exploitability,label
CVE-2015-2342,Java JMX - Server Insecure Configuration Java Code Execution (Metasploit),other,1617,0,1,HIGH,10.0,2
CVE-2015-8103,Jenkins CLI - RMI Java Deserialization (Metasploit),http-alt,8080,0,1,CRITICAL,3.9,2
CVE-2014-8741,Lexmark MarkVision Enterprise - Arbitrary File Upload (Metasploit),other,9788,0,1,CRITICAL,3.9,2
CVE-2014-5301,ManageEngine (Multiple Products) - (Authenticated) Arbitrary File Upload (Metasploit),http-alt,8080,1,1,HIGH,2.8,2
CVE-2014-6034,ManageEngine OpManager / Social IT - Arbitrary File Upload (Metasploit),http,80,0,1,MEDIUM,10.0,2
CVE-2011-2653,Novell ZENworks Asset Management - Remote Execution (Metasploit),http-alt,8080,0,1,HIGH,10.0,2
CVE-2015-0779,Novell ZENworks Configuration Management - Arbitrary File Upload (Metasploit),https,443,0,1,HIGH,10.0,2
CVE-2016-0491,Oracle Application Testing Suite (ATS) - Arbitrary File Upload (Metasploit),other,8088,0,1,MEDIUM,10.0,2
CVE-2016-0492,Oracle Application Testing Suite (ATS) - Arbitrary File Upload (Metasploit),other,8088,0,1,MEDIUM,10.0,2
CVE-2014-8516,Visual Mining NetCharts Server - Remote Code Execution (Metasploit),other,8001,0,1,CRITICAL,3.9,2
CVE-2018-7739,antMan 0.9.0c - Authentication Bypass,other,3000,0,1,CRITICAL,3.9,2
CVE-2015-1833,Apache JackRabbit - WebDAV XML External Entity,http-alt,8080,0,1,MEDIUM,10.0,2
CVE-2015-0516,EMC M&R (Watch4net) - Directory Traversal,other,58080,1,1,MEDIUM,8.0,2
CVE-2018-12090,LAMS < 3.1 - Cross-Site Scripting,http-alt,8080,0,1,MEDIUM,2.8,2
CVE-2016-1607,Micro Focus Filr 2 2.0.0.421/1.2 1.2.0.846 - Multiple Vulnerabilities,other,9443,1,1,HIGH,1.2,2
CVE-2016-1608,Micro Focus Filr 2 2.0.0.421/1.2 1.2.0.846 - Multiple Vulnerabilities,other,9443,1,1,HIGH,2.8,2
CVE-2016-1609,Micro Focus Filr 2 2.0.0.421/1.2 1.2.0.846 - Multiple Vulnerabilities,other,9443,1,1,MEDIUM,2.3,2
CVE-2016-1610,Micro Focus Filr 2 2.0.0.421/1.2 1.2.0.846 - Multiple Vulnerabilities,other,9443,0,1,HIGH,3.9,2
CVE-2016-1611,Micro Focus Filr 2 2.0.0.421/1.2 1.2.0.846 - Multiple Vulnerabilities,other,9443,1,0,HIGH,1.8,2
CVE-2016-7065,Red Hat JBoss EAP - Deserialization of Untrusted Data,http-alt,8080,1,1,HIGH,2.8,2
CVE-2019-6804,Rundeck Community Edition < 3.0.13 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2019-3799,Spring Cloud Config 2.1.x - Path Traversal (Metasploit),other,8888,0,1,MEDIUM,2.8,2
CVE-2016-2203,Symantec Brightmail 10.6.0-7 - LDAP Credentials Disclosure (Metasploit),https,443,1,0,HIGH,1.8,2
CVE-2015-2746,Websense Appliance Manager - Command Injection,other,9447,1,1,MEDIUM,8.0,2
CVE-2018-18865,Royal TS/X - Information Disclosure,other,54890,0,1,HIGH,2.2,2
CVE-2010-1871,JBoss Seam 2 - Arbitrary File Upload / Execution (Metasploit),http-alt,8080,0,1,HIGH,2.8,1
CVE-2015-8249,ManageEngine Desktop Central 9 - FileUploadServlet ConnectionId (Metasploit),other,8020,0,1,CRITICAL,3.9,2
CVE-2012-3152,Oracle Forms and Reports 11.1 - Arbitrary Code Execution,http,80,0,1,CRITICAL,3.9,1
CVE-2012-3153,Oracle Forms and Reports 11.1 - Arbitrary Code Execution,http,80,0,1,MEDIUM,10.0,2
CVE-2019-10267,Ahsay Backup 7.x - 8.1.1.50 - Authenticated Arbitrary File Upload / Remote Code Execution (Metasploit),https,443,1,1,HIGH,2.8,2
CVE-2019-10266,Ahsay Backup 7.x - 8.1.1.50 - XML External Entity Injection,http,80,0,1,HIGH,3.9,2
CVE-2015-3897,Bonita BPM 6.5.1 - Multiple Vulnerabilities,http-alt,8080,0,1,MEDIUM,10.0,2
CVE-2015-3898,Bonita BPM 6.5.1 - Multiple Vulnerabilities,http-alt,8080,0,1,MEDIUM,2.8,2
CVE-2015-4591,eClinicalWorks (CCMR) - Multiple Vulnerabilities,http,80,0,1,MEDIUM,2.8,2
CVE-2015-4592,eClinicalWorks (CCMR) - Multiple Vulnerabilities,http,80,1,1,HIGH,2.8,2
CVE-2015-4593,eClinicalWorks (CCMR) - Multiple Vulnerabilities,http,80,0,1,HIGH,2.8,2
CVE-2015-4594,eClinicalWorks (CCMR) - Multiple Vulnerabilities,http,80,0,1,CRITICAL,3.9,2
CVE-2014-0864,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-0865,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,6.8,2
CVE-2014-0866,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-0867,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-0868,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,6.8,2
CVE-2014-0869,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-0870,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-0871,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-0894,IBM Algorithmics RICOS 4.5.0 < 4.7.0 - Multiple Vulnerabilities,http,80,1,1,LOW,6.8,3
CVE-2015-6944,JSPMySQL Administrador - Multiple Vulnerabilities,other,8081,0,1,MEDIUM,8.6,2
CVE-2015-6945,JSPMySQL Administrador - Multiple Vulnerabilities,other,8081,0,1,MEDIUM,8.6,2
CVE-2014-6037,ManageEngine EventLog Analyzer - Multiple Vulnerabilities (1),other,8400,0,1,HIGH,10.0,2
CVE-2014-6043,ManageEngine EventLog Analyzer - Multiple Vulnerabilities (1),other,8400,1,1,MEDIUM,8.0,2
CVE-2015-6493,Mango Automation 2.6.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-6494,Mango Automation 2.6.0 - Multiple Vulnerabilities,http,80,1,1,LOW,6.8,3
CVE-2015-7900,Mango Automation 2.6.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-7901,Mango Automation 2.6.0 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2015-7902,Mango Automation 2.6.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2015-7903,Mango Automation 2.6.0 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2015-7904,Mango Automation 2.6.0 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-2586,McAfee Asset Manager 6.6 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-2587,McAfee Asset Manager 6.6 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-2588,McAfee Asset Manager 6.6 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2018-18775,Microstrategy Web 7 - Cross-Site Scripting / Directory Traversal,http,80,0,1,MEDIUM,2.8,2
CVE-2018-18776,Microstrategy Web 7 - Cross-Site Scripting / Directory Traversal,http,80,0,1,MEDIUM,2.8,2
CVE-2018-18777,Microstrategy Web 7 - Cross-Site Scripting / Directory Traversal,http,80,1,1,MEDIUM,2.8,2
CVE-2014-9000,Mulesoft ESB Runtime 3.5.1 - Privilege Escalation,other,8585,1,1,MEDIUM,8.0,2
CVE-2014-5216,NetIQ Access Manager 4.0 SP1 - Multiple Vulnerabilities,https-alt,8443,0,1,MEDIUM,8.6,2
CVE-2014-9412,NetIQ Access Manager 4.0 SP1 - Multiple Vulnerabilities,https-alt,8443,0,1,MEDIUM,8.6,2
CVE-2015-6973,Openfire 3.10.2 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2015-6972,Openfire 3.10.2 - Multiple Cross-Site Scripting Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-7707,Openfire 3.10.2 - Privilege Escalation,http,80,1,1,MEDIUM,8.0,2
CVE-2016-0491,Oracle Application Testing Suite (ATS) 12.4.0.2.0 - Authentication Bypass / Arbitrary File Upload,other,8088,0,1,MEDIUM,10.0,2
CVE-2016-0492,Oracle Application Testing Suite (ATS) 12.4.0.2.0 - Authentication Bypass / Arbitrary File Upload,other,8088,0,1,MEDIUM,10.0,2
CVE-2014-8555,Progress OpenEdge 11.2 - Directory Traversal,other,9090,0,1,MEDIUM,10.0,2
CVE-2014-0999,Sendio ESP - Information Disclosure,http,80,0,1,MEDIUM,10.0,2
CVE-2014-8391,Sendio ESP - Information Disclosure,http,80,1,1,MEDIUM,8.0,2
CVE-2016-4315,WSO2 Carbon 4.4.5 - Denial of Service / Cross-Site Request Forgery,other,9443,1,1,MEDIUM,2.1,2
CVE-2016-4314,WSO2 Carbon 4.4.5 - Local File Inclusion,other,9443,1,1,MEDIUM,1.2,2
CVE-2016-4316,WSO2 Carbon 4.4.5 - Persistent Cross-Site Scripting,other,9443,0,1,MEDIUM,2.8,2
CVE-2015-7346,ZCMS 1.1 - Multiple Vulnerabilities,http-alt,8080,0,1,CRITICAL,3.9,2
CVE-2015-7347,ZCMS 1.1 - Multiple Vulnerabilities,http-alt,8080,1,1,MEDIUM,1.7,2
CVE-2014-4927,ACME micro_httpd - Denial of Service,http,80,0,1,HIGH,10.0,2
CVE-2003-0245,Apache 2.0.45 - 'APR' Crash,http,80,0,1,MEDIUM,10.0,2
CVE-2018-7286,Asterisk chan_pjsip 15.2.0 - 'INVITE' Denial of Service,other,5061,1,1,MEDIUM,2.8,2
CVE-2018-7284,Asterisk chan_pjsip 15.2.0 - 'SUBSCRIBE' Stack Corruption,other,5060,0,1,HIGH,3.9,2
CVE-2009-3586,CoreHTTP Web server 0.5.3.1 - Off-by-One Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2018-1000115,Memcached 1.5.5 - 'Memcrashed ' Insufficient Control of Network Message Volume Denial of Service With Shodan API,other,11211,0,1,HIGH,3.9,2
CVE-2018-1000115,Memcached 1.5.5 - 'Memcrashed' Insufficient Control Network Message Volume Denial of Service (1),other,11211,0,1,HIGH,3.9,2
CVE-2013-5211,NTP ntpd monlist Query Reflection - Denial of Service,other,123,0,1,MEDIUM,10.0,2
CVE-2019-6442,NTPsec 1.1.2 - 'config' (Authenticated) Out-of-Bounds Write Denial of Service (PoC),other,123,1,1,MEDIUM,2.8,2
CVE-2019-6443,NTPsec 1.1.2 - 'ctl_getitem' Out-of-Bounds Read (PoC),other,123,0,1,CRITICAL,3.9,2
CVE-2019-6445,NTPsec 1.1.2 - 'ntp_control' (Authenticated) NULL Pointer Dereference (PoC),other,123,1,1,MEDIUM,2.8,2
CVE-2019-6444,NTPsec 1.1.2 - 'ntp_control' Out-of-Bounds Read (PoC),other,123,0,1,CRITICAL,3.9,2
CVE-2015-6908,OpenLDAP 2.4.42 - ber_get_next Denial of Service,other,389,0,1,MEDIUM,10.0,2
CVE-2001-0136,ProFTPd 1.2.0 pre10 - Remote Denial of Service,ftp,21,0,1,MEDIUM,10.0,2
CVE-2001-0136,ProFTPd 1.2.0 rc2 - Memory Leakage,ftp,21,0,1,MEDIUM,10.0,2
CVE-2017-6542,PuTTY < 0.68 - 'ssh_agent_channel_data' Integer Overflow Heap Corruption,ssh,22,0,1,CRITICAL,3.9,2
CVE-2017-8779,RPCBind / libtirpc - Denial of Service,rpc,111,0,1,HIGH,3.9,2
CVE-2013-4124,Samba 3.5.22/3.6.17/4.0.8 - nttrans Reply Integer Overflow,netbios,139,0,1,MEDIUM,10.0,2
CVE-2013-5745,Vino VNC Server 3.7.3 - Persistent Denial of Service,vnc,5900,0,1,HIGH,8.6,2
CVE-2016-6662,MySQL / MariaDB / PerconaDB 5.5.51/5.6.32/5.7.14 - Code Execution / Privilege Escalation,mysql,3306,0,1,CRITICAL,3.9,2
CVE-2014-3804,Alienvault Open Source SIEM (OSSIM) - av-centerd Command Injection (Metasploit),other,40007,0,1,HIGH,10.0,2
CVE-2014-3804,Alienvault OSSIM av-centerd - Util.pm sync_rserver Command Execution (Metasploit),other,40007,0,1,HIGH,10.0,2
CVE-2014-3805,Alienvault OSSIM av-centerd 4.7.0 - 'get_log_line' Command Injection (Metasploit),other,40007,0,1,HIGH,10.0,2
CVE-2017-12635,Apache CouchDB - Arbitrary Command Execution (Metasploit),other,5984,0,1,CRITICAL,3.9,2
CVE-2017-12636,Apache CouchDB - Arbitrary Command Execution (Metasploit),other,5984,1,1,HIGH,1.2,2
CVE-2003-0842,Apache mod_gzip (with debug_mode) 1.2.26.1a - Remote Overflow,http,80,0,1,HIGH,10.0,2
CVE-2016-3081,Apache Struts - Dynamic Method Invocation Remote Code Execution (Metasploit),http-alt,8080,0,1,HIGH,2.2,2
CVE-2018-11776,Apache Struts 2.3 < 2.3.34 / 2.5 < 2.5.16 - Remote Code Execution (1),http-alt,8080,0,1,HIGH,2.2,1
CVE-2007-6258,Apache Tomcat Connector jk2-2.0.2 mod_jk2 - Remote Overflow,http,80,0,1,HIGH,10.0,2
CVE-2007-0774,Apache Tomcat Connector mod_jk - 'exec-shield' Remote Overflow,http,80,0,1,HIGH,10.0,2
CVE-2003-0380,Atftpd 0.6 - 'atftpdx.c' Remote Command Execution,other,69,0,1,HIGH,10.0,2
CVE-2018-10660,Axis Network Camera - .srv to parhand Remote Code Execution (Metasploit),http,80,0,1,CRITICAL,3.9,2
CVE-2018-10661,Axis Network Camera - .srv to parhand Remote Code Execution (Metasploit),http,80,0,1,CRITICAL,3.9,2
CVE-2018-10662,Axis Network Camera - .srv to parhand Remote Code Execution (Metasploit),http,80,0,1,CRITICAL,3.9,2
CVE-2014-6271,Bash - 'Shellshock' Environment Variables Command Injection,http,80,0,1,CRITICAL,3.9,1
CVE-2014-7169,Bash - 'Shellshock' Environment Variables Command Injection,http,80,0,1,CRITICAL,3.9,1
CVE-2014-7910,Bash - 'Shellshock' Environment Variables Command Injection,http,80,0,1,HIGH,10.0,2
CVE-2004-1388,Berlios GPSD 1.91-1 < 2.7-2 - Format String,other,2947,0,1,HIGH,10.0,2
CVE-2004-1388,Berlios GPSD 2.7 - Remote Format String (Metasploit),other,2947,0,1,HIGH,10.0,2
CVE-2004-1388,Berlios GPSD 2.7.x - Remote Format String,other,2947,0,1,HIGH,10.0,2
CVE-2015-0935,Bomgar Remote Support - Code Execution (Metasploit),https,443,0,1,HIGH,10.0,2
CVE-2007-5243,Borland Interbase 2007 - 'PWD_db_aliased' Remote Buffer Overflow (Metasploit),other,3050,0,1,HIGH,8.6,2
CVE-2007-5243,Borland Interbase 2007/2007 SP2 - 'INET_connect' Remote Buffer Overflow (Metasploit),other,3050,0,1,HIGH,8.6,2
CVE-2007-5243,Borland Interbase 2007/2007 SP2 - 'jrd8_create_database' Remote Buffer Overflow (Metasploit),other,3050,0,1,HIGH,8.6,2
CVE-2007-5244,Borland Interbase 2007/2007 SP2 - 'open_marker_file' Remote Buffer Overflow (Metasploit),other,3050,0,1,HIGH,8.6,2
CVE-2004-2043,Borland Interbase 7.x - Remote Buffer Overflow,other,3050,0,1,MEDIUM,10.0,2
CVE-2015-0936,Ceragon FibeAir IP-10 - SSH Private Key Exposure (Metasploit),ssh,22,0,1,CRITICAL,3.9,2
CVE-2004-1705,Citadel/UX - Remote Buffer Overflow,other,504,0,1,MEDIUM,10.0,2
CVE-2004-1705,Citadel/UX 6.23 - Remote USER Directive,other,504,0,1,MEDIUM,10.0,2
CVE-2004-1192,Citadel/UX 6.27 - Format String,other,504,0,1,HIGH,10.0,2
CVE-2003-1481,CommuniGate Pro Webmail 4.0.6 - Session Hijacking,http,80,0,1,MEDIUM,8.6,2
CVE-2007-4060,CoreHTTP 0.5.3alpha - HTTPd Remote Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2006-1236,crossfire-server 1.9.0 - 'SetUp()' Remote Buffer Overflow,other,13327,0,1,HIGH,10.0,2
CVE-2014-6271,CUPS Filter - Bash Environment Variable Code Injection (Metasploit),other,631,0,1,CRITICAL,3.9,1
CVE-2014-7169,CUPS Filter - Bash Environment Variable Code Injection (Metasploit),other,631,0,1,CRITICAL,3.9,1
CVE-2014-7910,CUPS Filter - Bash Environment Variable Code Injection (Metasploit),other,631,0,1,HIGH,10.0,2
CVE-2006-2502,Cyrus IMAPD 2.3.2 - 'pop3d' Remote Buffer Overflow (1),pop3,110,0,1,MEDIUM,4.9,2
CVE-2006-2502,Cyrus IMAPD 2.3.2 - 'pop3d' Remote Buffer Overflow (3),pop3,110,0,1,MEDIUM,4.9,2
CVE-2009-2765,DD-WRT HTTP v24-SP1 - Command Injection,http,80,0,0,HIGH,6.5,2
CVE-2007-1465,dproxy 0.5 - Remote Buffer Overflow (Metasploit),dns,53,0,1,HIGH,10.0,2
CVE-2015-1427,ElasticSearch - Remote Code Execution,other,9200,0,1,CRITICAL,3.9,1
CVE-2015-5082,Endian Firewall - Password Change Command Injection (Metasploit),other,10443,0,1,HIGH,10.0,2
CVE-2016-1560,ExaGrid - Known SSH Key and Default Password (Metasploit),ssh,22,0,1,CRITICAL,3.9,2
CVE-2016-1561,ExaGrid - Known SSH Key and Default Password (Metasploit),ssh,22,0,1,HIGH,3.9,2
CVE-2015-0235,Exim - 'GHOST' glibc gethostbyname Buffer Overflow (Metasploit),smtp,25,0,1,HIGH,10.0,2
CVE-2018-6789,exim 4.90 - Remote Code Execution,smtp,25,0,1,CRITICAL,3.9,1
CVE-2018-6789,Exim < 4.90.1 - 'base64d' Remote Code Execution,smtp,25,0,1,CRITICAL,3.9,1
CVE-2001-1078,eXtremail 1.5.x (Linux) - Remote Format Strings,smtp,25,0,1,HIGH,10.0,2
CVE-2007-5466,eXtremail 2.1.1 - 'LOGIN' Remote Stack Overflow,other,4501,0,1,HIGH,10.0,2
CVE-2007-5467,eXtremail 2.1.1 - 'LOGIN' Remote Stack Overflow,other,4501,0,1,HIGH,10.0,2
CVE-2007-5466,eXtremail 2.1.1 - PLAIN Authentication Remote Stack Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2007-5467,eXtremail 2.1.1 - PLAIN Authentication Remote Stack Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2008-6825,Fonality trixbox 2.6.1 - 'langChoice' Remote Code Execution,http,80,0,1,MEDIUM,8.6,2
CVE-2013-2121,Foreman (RedHat OpenStack/Satellite) - bookmarks/create Code Injection (Metasploit),https,443,1,1,MEDIUM,6.8,2
CVE-2013-4490,Gitlab-shell - Code Execution (Metasploit),https,443,1,1,MEDIUM,8.0,2
CVE-2005-1100,gld 1.4 - Postfix Greylisting Daemon Remote Format String,other,2525,0,1,HIGH,10.0,2
CVE-2005-2878,GNU Mailutils imap4d 0.6 - 'Search' Remote Format String,imap,143,0,1,HIGH,10.0,2
CVE-2005-2878,GNU Mailutils imap4d 0.6 - exec-shield Remote Format String,imap,143,0,1,HIGH,10.0,2
CVE-2005-1523,GNU Mailutils imap4d 0.6 - Remote Format String,imap,143,0,1,HIGH,10.0,2
CVE-2017-17562,GoAhead Web Server 2.5 < 3.6.5 - HTTPd 'LD_PRELOAD' Remote Code Execution,http,80,0,1,HIGH,2.2,1
CVE-2003-0755,GtkFtpd 1.0.4 - Remote Buffer Overflow,ftp,21,0,1,HIGH,10.0,2
CVE-2015-4624,Hak5 WiFi Pineapple 2.4 - Preconfiguration Command Injection (Metasploit),other,1471,0,0,HIGH,1.6,2
CVE-2014-4880,Hikvision DVR - RTSP Request Remote Code Execution (Metasploit),other,554,0,1,HIGH,10.0,2
CVE-2014-2624,HP Network Node Manager I - PMD Buffer Overflow (Metasploit),other,7426,0,1,HIGH,10.0,2
CVE-2000-0284,IMAP4rev1 10.190 - Authentication Stack Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2000-0284,IMAP4rev1 12.261/12.264/2000.284 - 'lsub' Remote Overflow,imap,143,0,1,HIGH,10.0,2
CVE-2005-1255,IPSwitch IMail Server 8.15 - IMAPD Remote Code Execution,imap,143,0,1,HIGH,10.0,2
CVE-2001-0010,ISC BIND 8.2.x - 'TSIG' Remote Stack Overflow (1),dns,53,0,1,HIGH,10.0,2
CVE-2001-0010,ISC BIND 8.2.x - 'TSIG' Remote Stack Overflow (2),dns,53,0,1,HIGH,10.0,2
CVE-2001-0010,ISC BIND 8.2.x - 'TSIG' Remote Stack Overflow (4),dns,53,0,1,HIGH,10.0,2
CVE-2016-9299,Jenkins CLI - HTTP Java Deserialization (Metasploit),http-alt,8080,0,1,CRITICAL,3.9,2
CVE-2013-2143,Katello (RedHat Satellite) - users/update_roles Missing Authorisation (Metasploit),https,443,1,1,MEDIUM,8.0,2
CVE-2003-0487,Kerio MailServer 5.6.3 - Remote Buffer Overflow,smtp,25,0,1,HIGH,10.0,2
CVE-2005-0491,Knox Arkeia Pro 5.1.12 - Backup Remote Code Execution,other,617,0,1,HIGH,10.0,2
CVE-2003-0686,Linux pam_lib_smb < 1.1.6 - '/bin/login' Remote Overflow,telnet,23,0,1,HIGH,10.0,2
CVE-2005-3524,linux-ftpd-ssl 0.17 - 'MKD'/'CWD' Remote Code Execution,ftp,21,0,1,HIGH,10.0,2
CVE-2000-0917,LPRng (RedHat 7.0) - 'lpd' Format String,other,515,0,1,HIGH,10.0,2
CVE-2000-0917,LPRng 3.6.22/23/24 - Remote Command Execution,other,515,0,1,HIGH,10.0,2
CVE-2000-0917,LPRng 3.6.24-1 - Remote Command Execution,other,515,0,1,HIGH,10.0,2
CVE-2004-0735,Medal of Honor Spearhead (Linux) - Server Remote Buffer Overflow,other,12203,0,1,HIGH,10.0,2
CVE-2013-0230,MiniUPnPd 1.0 - Remote Stack Buffer Overflow Remote Code Execution (Metasploit),other,5555,0,1,HIGH,10.0,2
CVE-2003-0437,mnoGoSearch 3.1.20 - Remote Command Execution,http,80,0,1,HIGH,10.0,2
CVE-2003-1083,Monit 4.1 - Remote Buffer Overflow,other,2812,0,1,HIGH,10.0,2
CVE-2004-1898,Monit 4.2 - Basic Authentication Remote Code Execution,other,2812,0,1,HIGH,10.0,2
CVE-2004-1897,Monit 4.2 - Remote Buffer Overflow,other,2812,0,1,MEDIUM,10.0,2
CVE-2013-3630,Moodle - Remote Command Execution (Metasploit),http,80,1,1,MEDIUM,3.9,2
CVE-2005-0958,mtftpd 0.0.3 - Remote Code Execution,ftp,21,0,1,HIGH,10.0,2
CVE-2003-0780,MySQL 3.23.x/4.0.x - Remote Buffer Overflow,mysql,3306,1,1,HIGH,8.0,2
CVE-2006-1518,MySQL 5.0.20 - COM_TABLE_DUMP Memory Leak/Remote Buffer Overflow,mysql,3306,1,1,MEDIUM,8.0,2
CVE-2008-0226,MySQL 6.0 yaSSL 1.7.5 - Hello Message Buffer Overflow (Metasploit),mysql,3306,0,1,HIGH,10.0,2
CVE-2013-1362,Nagios Remote Plugin Executor - Arbitrary Command Execution (Metasploit),other,5666,0,1,HIGH,10.0,2
CVE-2018-8733,Nagios XI 5.2.6-5.4.12 - Chained Remote Code Execution (Metasploit),http,80,0,1,CRITICAL,3.9,2
CVE-2018-8734,Nagios XI 5.2.6-5.4.12 - Chained Remote Code Execution (Metasploit),http,80,0,1,CRITICAL,3.9,2
CVE-2018-8735,Nagios XI 5.2.6-5.4.12 - Chained Remote Code Execution (Metasploit),http,80,1,1,HIGH,2.8,2
CVE-2018-8736,Nagios XI 5.2.6-5.4.12 - Chained Remote Code Execution (Metasploit),http,80,1,1,HIGH,2.8,2
CVE-2005-0101,Newspost 2.1 - 'socket_getline()' Remote Buffer Overflow (2),other,119,0,1,HIGH,10.0,2
CVE-2013-2028,Nginx 1.3.9 < 1.4.0 - Chuncked Encoding Stack Buffer Overflow (Metasploit),http,80,0,1,HIGH,10.0,2
CVE-2005-0226,ngIRCd 0.8.2 - Remote Format String,other,6667,0,1,HIGH,10.0,2
CVE-2001-0414,NTPd 4.0.99j-k readvar - Remote Buffer Overflow (Metasploit),other,123,0,1,HIGH,10.0,2
CVE-2004-2523,OpenFTPd 0.30.1 - message system Remote Shell,ftp,21,1,1,MEDIUM,8.0,2
CVE-2004-2523,OpenFTPd 0.30.2 - Remote Overflow,ftp,21,1,1,MEDIUM,8.0,2
CVE-2006-6493,OpenLDAP 2.4.3 - 'KBIND' Remote Buffer Overflow,other,389,0,1,MEDIUM,4.9,2
CVE-2013-3632,OpenMediaVault Cron - Remote Command Execution (Metasploit),http,80,1,1,HIGH,2.8,2
CVE-2018-19276,OpenMRS - Java Deserialization RCE (Metasploit),other,8081,0,1,CRITICAL,3.9,2
CVE-2013-1349,OpenSIS 'modname' - PHP Code Execution (Metasploit),http,80,0,1,HIGH,10.0,2
CVE-2020-7247,OpenSMTPD - MAIL FROM Remote Code Execution (Metasploit),smtp,25,0,1,CRITICAL,3.9,1
CVE-2016-6210,OpenSSH 7.2p2 - Username Enumeration,ssh,22,0,1,MEDIUM,2.2,2
CVE-2016-10009,OpenSSH < 7.4 - agent Protocol Arbitrary Library Loading,ssh,22,0,1,HIGH,3.9,2
CVE-2018-15473,OpenSSH < 7.7 - User Enumeration (2),ssh,22,0,1,MEDIUM,3.9,2
CVE-2016-6210,OpenSSHd 7.2p2 - Username Enumeration,ssh,22,0,1,MEDIUM,2.2,2
CVE-2008-0166,OpenSSL 0.9.8c-1 < 0.9.8g-9 (Debian and Derivatives) - Predictable PRNG Brute Force SSH,ssh,22,0,1,HIGH,3.9,2
CVE-2008-0166,OpenSSL 0.9.8c-1 < 0.9.8g-9 (Debian and Derivatives) - Predictable PRNG Brute Force SSH,ssh,22,0,1,HIGH,3.9,2
CVE-2008-3280,OpenSSL 0.9.8c-1 < 0.9.8g-9 (Debian and Derivatives) - Predictable PRNG Brute Force SSH,ssh,22,0,1,MEDIUM,2.2,2
CVE-2008-0166,OpenSSL 0.9.8c-1 < 0.9.8g-9 (Debian and Derivatives) - Predictable PRNG Brute Force SSH (Ruby),ssh,22,0,1,HIGH,3.9,2
CVE-2005-4714,OpenVMPSd 1.3 - Remote Format String,other,1589,0,1,HIGH,10.0,2
CVE-2004-1437,Pavuk Digest - Authentication Remote Buffer Overflow,http,80,0,1,HIGH,10.0,2
CVE-2005-1806,PeerCast 0.1211 - Remote Format String,other,7144,0,1,HIGH,10.0,2
CVE-2006-1148,PeerCast 0.1216 - Remote Stack Overflow (Metasploit),other,7144,0,1,HIGH,10.0,2
CVE-2000-0967,PHP 3.0.16/4.0.2 - Remote Format Overflow,http,80,0,1,HIGH,10.0,2
CVE-2004-0594,PHP 4.3.7/5.0.0RC3 - 'memory_limit' Remote Overflow,http,80,0,1,MEDIUM,4.9,2
CVE-2013-6829,PineApp MailSecure - Remote Command Execution,other,7443,0,1,HIGH,10.0,2
CVE-2013-6830,PineApp MailSecure - Remote Command Execution,other,7443,0,1,HIGH,10.0,2
CVE-2013-6831,PineApp MailSecure - Remote Command Execution,other,7443,0,0,HIGH,3.9,2
CVE-2003-0213,PoPToP < 1.1.3-b3/1.1.3-20030409 - Negative Read Overflow (Metasploit),other,1723,0,1,HIGH,10.0,2
