cve_id,cvss_score,exploit_type,port,priority_label
CVE-2021-20038,9.8,kev_only,0,high
CVE-2018-14839,9.8,kev_only,0,high
CVE-2021-33739,8.4,kev_only,0,high
CVE-2021-40450,7.8,kev_only,0,high
CVE-2020-29574,9.8,kev_only,0,high
CVE-2021-31199,5.2,kev_only,0,high
CVE-2020-2021,10.0,kev_only,0,high
CVE-2016-4437,9.8,kev_only,0,high
CVE-2023-4211,5.5,kev_only,0,high
CVE-2004-1464,5.9,kev_only,0,high
CVE-2019-11708,10.0,kev_only,0,high
CVE-2018-0172,8.6,kev_only,0,high
CVE-2017-8464,8.8,kev_only,0,high
CVE-2021-41379,5.5,kev_only,0,high
CVE-2020-16009,8.8,kev_only,0,high
CVE-2024-12987,7.3,kev_only,0,high
CVE-2025-30066,8.6,kev_only,0,high
CVE-2018-19323,9.8,kev_only,0,high
CVE-2023-38950,7.5,kev_only,0,high
CVE-2023-41064,7.8,kev_only,0,high
CVE-2021-26857,7.8,kev_only,0,high
CVE-2024-38178,7.5,kev_only,0,high
CVE-2022-3236,9.8,kev_only,0,high
CVE-2017-11357,9.8,kev_only,0,high
CVE-2024-11182,6.1,kev_only,0,high
CVE-2023-0266,7.9,kev_only,0,high
CVE-2020-2509,9.8,kev_only,0,high
CVE-2019-11510,10.0,kev_only,0,high
CVE-2018-19322,7.8,kev_only,0,high
CVE-2019-20085,7.5,kev_only,0,high
CVE-2019-0841,7.8,kev_only,0,high
CVE-2017-0262,7.8,kev_only,0,high
CVE-2021-1870,9.8,kev_only,0,high
CVE-2020-5847,9.8,kev_only,0,high
CVE-2023-38205,7.5,kev_only,0,high
CVE-2021-30983,7.8,kev_only,0,high
CVE-2019-7483,7.5,kev_only,0,high
CVE-2021-21224,8.8,kev_only,0,high
CVE-2017-3066,9.8,kev_only,0,high
CVE-2024-49138,7.8,kev_only,0,high
CVE-2017-12319,5.9,kev_only,0,high
CVE-2012-1856,8.8,kev_only,0,high
CVE-2020-1054,7.8,kev_only,0,high
CVE-2016-2388,5.3,kev_only,0,high
CVE-2015-2291,7.8,kev_only,0,high
CVE-2019-3929,9.8,kev_only,0,high
CVE-2020-9054,9.8,kev_only,0,high
CVE-2013-3346,9.8,kev_only,0,high
CVE-2014-6332,8.8,kev_only,0,high
CVE-2024-29988,8.8,kev_only,0,high
CVE-2014-4077,7.8,kev_only,0,high
CVE-2022-0847,7.8,kev_only,0,high
CVE-2023-47565,8.0,kev_only,0,high
CVE-2017-6744,8.8,kev_only,0,high
CVE-2024-53197,7.8,kev_only,0,high
CVE-2020-7961,9.8,kev_only,0,high
CVE-2021-30883,7.8,kev_only,0,high
CVE-2015-4902,5.3,kev_only,0,high
CVE-2023-6448,9.8,kev_only,0,high
CVE-2019-12989,9.8,kev_only,0,high
CVE-2021-27562,5.5,kev_only,0,high
CVE-2017-0059,4.3,kev_only,0,high
CVE-2025-20393,10.0,kev_only,0,high
CVE-2023-36847,5.3,kev_only,0,high
CVE-2015-0071,6.5,kev_only,0,high
CVE-2018-0171,9.8,kev_only,0,high
CVE-2020-4430,4.3,kev_only,0,high
CVE-2025-27920,7.2,kev_only,0,high
CVE-2022-22587,9.8,kev_only,0,high
CVE-2020-6418,8.8,kev_only,0,high
CVE-2021-38645,7.8,kev_only,0,high
CVE-2022-3038,8.8,kev_only,0,high
CVE-2021-40655,7.5,kev_only,0,high
CVE-2025-14733,9.8,kev_only,0,high
CVE-2022-24706,9.8,kev_only,0,high
CVE-2021-3129,9.8,kev_only,0,high
CVE-2021-42321,8.8,kev_only,0,high
CVE-2018-20753,9.8,kev_only,0,high
CVE-2023-3519,9.8,kev_only,0,high
CVE-2025-30406,9.0,kev_only,0,high
CVE-2022-30333,7.5,kev_only,0,high
CVE-2021-26855,9.1,kev_only,0,high
CVE-2021-33766,7.3,kev_only,0,high
CVE-2013-3893,8.8,kev_only,0,high
CVE-2025-8875,7.8,kev_only,0,high
CVE-2025-49706,6.5,kev_only,0,high
CVE-2020-6287,10.0,kev_only,0,high
CVE-2016-6367,7.8,kev_only,0,high
CVE-2018-6961,8.1,kev_only,0,high
CVE-2025-40602,6.6,kev_only,0,high
CVE-2017-6884,8.8,kev_only,0,high
CVE-2018-8405,7.8,kev_only,0,high
CVE-2024-55956,9.8,kev_only,0,high
CVE-2022-26143,9.8,kev_only,0,high
CVE-2024-29745,5.5,kev_only,0,high
CVE-2025-66644,7.2,kev_only,0,high
CVE-2019-0604,9.8,kev_only,0,high
CVE-2018-8581,7.4,kev_only,0,high
CVE-2017-0101,7.8,kev_only,0,high
CVE-2021-21973,5.3,kev_only,0,high
CVE-2022-39197,6.1,kev_only,0,high
CVE-2025-55182,10.0,kev_only,0,high
CVE-2021-28663,8.8,kev_only,0,high
CVE-2016-7262,7.8,kev_only,0,high
CVE-2025-6205,9.1,kev_only,0,high
CVE-2024-0519,8.8,kev_only,0,high
CVE-2019-7193,9.8,kev_only,0,high
CVE-2024-56145,9.8,kev_only,0,high
CVE-2020-10181,9.8,kev_only,0,high
CVE-2023-2136,9.6,kev_only,0,high
CVE-2021-22017,5.3,kev_only,0,high
CVE-2022-37969,7.8,kev_only,0,high
CVE-2025-13223,8.8,kev_only,0,high
CVE-2020-25213,10.0,kev_only,0,high
CVE-2023-27351,7.5,kev_only,0,high
CVE-2021-30633,9.6,kev_only,0,high
CVE-2020-17463,9.8,kev_only,0,high
CVE-2022-26925,8.1,kev_only,0,high
CVE-2019-0703,6.5,kev_only,0,high
CVE-2017-8543,9.8,kev_only,0,high
CVE-2016-7255,7.8,kev_only,0,high
CVE-2017-16651,7.8,kev_only,0,high
CVE-2024-21762,9.8,kev_only,0,high
CVE-2021-28550,8.8,kev_only,0,high
CVE-2019-17558,7.5,kev_only,0,high
CVE-2012-0507,9.8,kev_only,0,high
CVE-2022-26871,9.8,kev_only,0,high
CVE-2022-48618,7.0,kev_only,0,high
CVE-2024-38014,7.8,kev_only,0,high
CVE-2020-10148,9.8,kev_only,0,high
CVE-2020-8599,9.8,kev_only,0,high
CVE-2010-0249,8.8,kev_only,0,high
CVE-2022-32894,7.8,kev_only,0,high
CVE-2016-4117,9.8,kev_only,0,high
CVE-2020-8657,9.8,kev_only,0,high
CVE-2023-35081,7.2,kev_only,0,high
CVE-2016-10033,9.8,kev_only,0,high
CVE-2015-5123,9.8,kev_only,0,high
CVE-2022-20701,10.0,kev_only,0,high
CVE-2022-0185,8.4,kev_only,0,high
CVE-2020-28949,7.8,kev_only,0,high
CVE-2021-31201,5.2,kev_only,0,high
CVE-2020-0968,7.5,kev_only,0,high
CVE-2023-6549,8.2,kev_only,0,high
CVE-2018-4878,7.8,kev_only,0,high
CVE-2022-0543,10.0,kev_only,0,high
CVE-2021-28664,8.8,kev_only,0,high
CVE-2020-1472,5.5,kev_only,0,high
CVE-2021-22899,8.8,kev_only,0,high
CVE-2024-45195,7.5,kev_only,0,high
CVE-2022-43939,8.6,kev_only,0,high
CVE-2024-6670,9.8,kev_only,0,high
CVE-2015-2425,8.8,kev_only,0,high
CVE-2023-4911,7.8,kev_only,0,high
CVE-2019-7609,10.0,kev_only,0,high
CVE-2021-39793,7.8,kev_only,0,high
CVE-2020-2506,7.3,kev_only,0,high
CVE-2022-41080,8.8,kev_only,0,high
CVE-2023-21674,8.8,kev_only,0,high
CVE-2020-15415,9.8,kev_only,0,high
CVE-2011-2005,7.8,kev_only,0,high
CVE-2020-8468,8.8,kev_only,0,high
CVE-2022-41073,7.8,kev_only,0,high
CVE-2019-16256,9.8,kev_only,0,high
CVE-2019-3568,9.8,kev_only,0,high
CVE-2019-9874,9.8,kev_only,0,high
CVE-2017-1000253,7.8,kev_only,0,high
CVE-2013-6282,8.8,kev_only,0,high
CVE-2022-21919,7.0,kev_only,0,high
CVE-2015-3035,7.5,kev_only,0,high
CVE-2020-1631,8.8,kev_only,0,high
CVE-2025-38352,7.8,kev_only,0,high
CVE-2025-54068,9.8,kev_only,0,high
CVE-2023-1671,9.8,kev_only,0,high
CVE-2020-9859,7.8,kev_only,0,high
CVE-2020-9377,8.8,kev_only,0,high
CVE-2021-22502,9.8,kev_only,0,high
CVE-2022-22947,10.0,kev_only,0,high
CVE-2019-1069,7.8,kev_only,0,high
CVE-2018-13382,9.1,kev_only,0,high
CVE-2023-7028,10.0,kev_only,0,high
CVE-2021-1675,7.8,kev_only,0,high
CVE-2023-28252,7.8,kev_only,0,high
CVE-2010-0738,5.3,kev_only,0,high
CVE-2021-21148,8.8,kev_only,0,high
CVE-2022-30190,7.8,kev_only,0,high
CVE-2022-21999,7.8,kev_only,0,high
CVE-2020-17519,7.5,kev_only,0,high
CVE-2015-1130,7.8,kev_only,0,high
CVE-2023-32315,8.6,kev_only,0,high
CVE-2010-4344,9.8,kev_only,0,high
CVE-2024-38812,9.8,kev_only,0,high
CVE-2014-4148,8.8,kev_only,0,high
CVE-2015-8651,8.8,kev_only,0,high
CVE-2021-3156,7.8,kev_only,0,high
CVE-2016-0151,7.8,kev_only,0,high
CVE-2016-5195,7.0,kev_only,0,high
CVE-2025-47813,4.3,kev_only,0,high
CVE-2019-7192,9.8,kev_only,0,high
CVE-2021-30807,7.8,kev_only,0,high
CVE-2019-1322,7.8,kev_only,0,high
CVE-2021-33044,9.8,kev_only,0,high
CVE-2009-1537,8.8,kev_only,0,high
CVE-2019-11580,9.8,kev_only,0,high
CVE-2020-10189,9.8,kev_only,0,high
CVE-2023-29552,7.5,kev_only,0,high
CVE-2025-21590,4.4,kev_only,0,high
CVE-2018-0155,8.6,kev_only,0,high
CVE-2021-22600,6.6,kev_only,0,high
CVE-2016-3393,7.8,kev_only,0,high
CVE-2024-20439,9.8,kev_only,0,high
CVE-2024-7593,9.8,kev_only,0,high
CVE-2017-0210,8.8,kev_only,0,high
CVE-2022-22265,5.0,kev_only,0,high
CVE-2019-11581,9.8,kev_only,0,high
CVE-2013-3897,8.8,kev_only,0,high
CVE-2016-4657,8.8,kev_only,0,high
CVE-2017-12234,7.5,kev_only,0,high
CVE-2022-32917,7.8,kev_only,0,high
CVE-2019-13608,7.5,kev_only,0,high
CVE-2018-2380,6.6,kev_only,0,high
CVE-2024-20953,8.8,kev_only,0,high
CVE-2021-30563,8.8,kev_only,0,high
CVE-2024-39717,7.2,kev_only,0,high
CVE-2021-40449,7.8,kev_only,0,high
CVE-2021-40438,9.0,kev_only,0,high
CVE-2014-6352,7.8,kev_only,0,high
CVE-2018-4344,7.8,kev_only,0,high
CVE-2017-6077,9.8,kev_only,0,high
CVE-2021-21551,8.8,kev_only,0,high
CVE-2020-6820,8.1,kev_only,0,high
CVE-2023-41993,8.8,kev_only,0,high
CVE-2025-14174,8.8,kev_only,0,high
CVE-2022-22536,10.0,kev_only,0,high
CVE-2017-11292,8.8,kev_only,0,high
CVE-2020-11651,9.8,kev_only,0,high
CVE-2021-42287,7.5,kev_only,0,high
CVE-2020-8196,4.3,kev_only,0,high
CVE-2020-6572,8.8,kev_only,0,high
CVE-2022-24112,9.8,kev_only,0,high
CVE-2017-8540,7.8,kev_only,0,high
CVE-2025-24993,7.8,kev_only,0,high
CVE-2021-29256,8.8,kev_only,0,high
CVE-2015-7645,7.8,kev_only,0,high
CVE-2020-14644,9.8,kev_only,0,high
CVE-2023-20269,5.0,kev_only,0,high
CVE-2019-1652,7.2,kev_only,0,high
CVE-2021-42013,9.8,kev_only,0,high
CVE-2021-26085,5.3,kev_only,0,high
CVE-2025-31277,8.8,kev_only,0,high
CVE-2013-1347,8.8,kev_only,0,high
CVE-2024-8068,8.0,kev_only,0,high
CVE-2018-18325,7.5,kev_only,0,high
CVE-2018-4939,9.8,kev_only,0,high
CVE-2017-5521,8.1,kev_only,0,high
CVE-2021-41357,7.8,kev_only,0,high
CVE-2014-4114,7.8,kev_only,0,high
CVE-2021-22893,10.0,kev_only,0,high
CVE-2021-31979,7.8,kev_only,0,high
CVE-2019-13720,8.8,kev_only,0,high
CVE-2022-44877,9.8,kev_only,0,high
CVE-2019-1579,8.1,kev_only,0,high
CVE-2024-21182,7.5,kev_only,0,high
CVE-2020-9715,7.8,kev_only,0,high
CVE-2023-29336,7.8,kev_only,0,high
CVE-2012-4969,8.1,kev_only,0,high
CVE-2018-19953,6.1,kev_only,0,high
CVE-2021-27065,7.8,kev_only,0,high
CVE-2022-32893,8.8,kev_only,0,high
CVE-2019-1315,7.8,kev_only,0,high
CVE-2021-1782,7.0,kev_only,0,high
CVE-2014-0780,9.8,kev_only,0,high
CVE-2021-43890,7.1,kev_only,0,high
CVE-2023-5217,8.8,kev_only,0,high
CVE-2020-24557,7.8,kev_only,0,high
CVE-2022-22706,7.8,kev_only,0,high
CVE-2018-8453,7.8,kev_only,0,high
CVE-2025-64446,9.8,kev_only,0,high
CVE-2021-1498,9.8,kev_only,0,high
CVE-2017-7494,9.8,kev_only,0,high
CVE-2019-19781,9.8,kev_only,0,high
CVE-2015-2545,7.8,kev_only,0,high
CVE-2025-54948,9.4,kev_only,0,high
CVE-2013-2596,7.8,kev_only,0,high
CVE-2017-0213,7.3,kev_only,0,high
CVE-2023-49103,10.0,kev_only,0,high
CVE-2022-38028,7.8,kev_only,0,high
CVE-2020-14882,9.8,kev_only,0,high
CVE-2021-22986,9.8,kev_only,0,high
CVE-2021-44207,8.1,kev_only,0,high
CVE-2022-41125,7.8,kev_only,0,high
CVE-2023-37580,6.1,kev_only,0,high
CVE-2025-2749,7.2,kev_only,0,high
CVE-2021-36942,7.5,kev_only,0,high
CVE-2019-7238,9.8,kev_only,0,high
CVE-2022-24816,10.0,kev_only,0,high
CVE-2012-1535,7.8,kev_only,0,high
CVE-2013-0631,7.5,kev_only,0,high
CVE-2017-12237,7.5,kev_only,0,high
CVE-2016-0165,7.8,kev_only,0,high
CVE-2018-7602,9.8,kev_only,0,high
CVE-2021-4102,8.8,kev_only,0,high
CVE-2019-1003029,9.9,kev_only,0,high
CVE-2020-3580,6.1,kev_only,0,high
CVE-2013-4810,9.8,kev_only,0,high
CVE-2020-11738,7.5,kev_only,0,high
CVE-2016-3088,9.8,kev_only,0,high
CVE-2009-1123,7.8,kev_only,0,high
CVE-2021-30661,8.8,kev_only,0,high
CVE-2020-0938,7.8,kev_only,0,high
CVE-2017-6736,8.8,kev_only,0,high
CVE-2019-9875,8.8,kev_only,0,high
CVE-2020-1020,8.8,kev_only,0,high
CVE-2010-0188,7.8,kev_only,0,high
CVE-2019-2215,7.8,kev_only,0,high
CVE-2024-38226,7.3,kev_only,0,high
CVE-2020-17530,9.8,kev_only,0,high
CVE-2020-17496,9.8,kev_only,0,high
CVE-2025-3928,8.8,kev_only,0,high
CVE-2013-2729,9.8,kev_only,0,high
CVE-2011-0609,7.8,kev_only,0,high
CVE-2024-3400,10.0,kev_only,0,high
CVE-2023-44487,7.5,kev_only,0,high
CVE-2019-0211,7.8,kev_only,0,high
CVE-2015-4495,8.8,kev_only,0,high
CVE-2019-0808,7.8,kev_only,0,high
CVE-2020-0796,10.0,kev_only,0,high
CVE-2017-12240,9.8,kev_only,0,high
CVE-2020-3569,8.6,kev_only,0,high
CVE-2024-7262,7.8,kev_only,0,high
CVE-2021-1048,7.8,kev_only,0,high
CVE-2021-25296,8.8,kev_only,0,high
CVE-2021-28310,7.8,kev_only,0,high
CVE-2023-3079,8.8,kev_only,0,high
CVE-2024-43093,7.3,kev_only,0,high
CVE-2022-40765,6.8,kev_only,0,high
CVE-2024-38217,5.4,kev_only,0,high
CVE-2021-20022,7.2,kev_only,0,high
CVE-2018-13379,9.1,kev_only,0,high
CVE-2016-4171,9.8,kev_only,0,high
CVE-2021-20021,9.8,kev_only,0,high
CVE-2021-35394,9.8,kev_only,0,high
CVE-2020-10987,9.8,kev_only,0,high
CVE-2021-21193,8.8,kev_only,0,high
CVE-2019-7481,7.5,kev_only,0,high
CVE-2024-28987,9.1,kev_only,0,high
CVE-2019-9978,6.1,kev_only,0,high
CVE-2022-26134,9.8,kev_only,0,high
CVE-2024-43461,8.8,kev_only,0,high
CVE-2018-8373,7.5,kev_only,0,high
CVE-2022-22948,6.5,kev_only,0,high
CVE-2019-16928,9.8,kev_only,0,high
CVE-2020-8644,9.8,kev_only,0,high
CVE-2017-6327,8.8,kev_only,0,high
CVE-2023-36584,5.4,kev_only,0,high
CVE-2018-0180,5.9,kev_only,0,high
CVE-2025-54313,7.5,kev_only,0,high
CVE-2020-14883,7.2,kev_only,0,high
CVE-2022-20821,6.5,kev_only,0,high
CVE-2013-0629,7.5,kev_only,0,high
CVE-2010-1297,7.8,kev_only,0,high
CVE-2021-21985,9.8,kev_only,0,high
CVE-2018-15133,8.1,kev_only,0,high
CVE-2021-30551,8.8,kev_only,0,high
CVE-2022-1040,9.8,kev_only,0,high
CVE-2017-12235,7.5,kev_only,0,high
CVE-2023-28229,7.0,kev_only,0,high
CVE-2019-1653,7.5,kev_only,0,high
CVE-2021-31755,9.8,kev_only,0,high
CVE-2015-1641,7.8,kev_only,0,high
CVE-2019-1405,7.8,kev_only,0,high
CVE-2021-34527,8.8,kev_only,0,high
CVE-2022-41040,8.8,kev_only,0,high
CVE-2022-1388,9.8,kev_only,0,high
CVE-2021-38649,7.0,kev_only,0,high
CVE-2021-45382,9.8,kev_only,0,high
CVE-2024-3273,7.3,kev_only,0,high
CVE-2021-33045,9.8,kev_only,0,high
CVE-2021-31010,7.5,kev_only,0,high
CVE-2018-14558,9.8,kev_only,0,high
CVE-2018-6065,8.8,kev_only,0,high
CVE-2025-31201,9.8,kev_only,0,high
CVE-2021-35395,9.8,kev_only,0,high
CVE-2024-53104,7.8,kev_only,0,high
CVE-2019-12991,8.8,kev_only,0,high
CVE-2017-12231,7.5,kev_only,0,high
CVE-2020-11899,5.4,kev_only,0,high
CVE-2019-6693,6.5,kev_only,0,high
CVE-2018-8639,7.8,kev_only,0,high
CVE-2015-2419,8.8,kev_only,0,high
CVE-2022-0609,8.8,kev_only,0,high
CVE-2022-22718,7.8,kev_only,0,high
CVE-2021-35211,9.0,kev_only,0,high
CVE-2021-27103,9.8,kev_only,0,high
CVE-2022-21445,9.8,kev_only,0,high
CVE-2022-20708,10.0,kev_only,0,high
CVE-2018-8406,7.8,kev_only,0,high
CVE-2022-24521,7.8,kev_only,0,high
CVE-2013-0648,8.8,kev_only,0,high
CVE-2022-38181,8.8,kev_only,0,high
CVE-2025-68461,7.2,kev_only,0,high
CVE-2020-24363,8.8,kev_only,0,high
CVE-2019-11043,8.7,kev_only,0,high
CVE-2020-8195,6.5,kev_only,0,high
CVE-2022-44698,5.4,kev_only,0,high
CVE-2021-27561,9.8,kev_only,0,high
CVE-2015-5122,9.8,kev_only,0,high
CVE-2018-15811,7.5,kev_only,0,high
CVE-2020-16017,9.6,kev_only,0,high
CVE-2023-41763,5.3,kev_only,0,high
CVE-2023-20963,7.8,kev_only,0,high
CVE-2018-0173,8.6,kev_only,0,high
CVE-2017-6737,8.8,kev_only,0,high
CVE-2014-0546,9.8,kev_only,0,high
CVE-2021-26411,8.8,kev_only,0,high
CVE-2022-21587,9.8,kev_only,0,high
CVE-2021-33771,7.8,kev_only,0,high
CVE-2016-0162,4.3,kev_only,0,high
CVE-2016-3714,8.4,kev_only,0,high
CVE-2012-1854,7.8,kev_only,0,high
CVE-2021-31166,9.8,kev_only,0,high
CVE-2021-38646,7.8,kev_only,0,high
CVE-2021-35247,4.3,kev_only,0,high
CVE-2024-44308,8.8,kev_only,0,high
CVE-2017-6663,6.5,kev_only,0,high
CVE-2023-21839,7.5,kev_only,0,high
CVE-2018-4990,8.8,kev_only,0,high
CVE-2025-31200,9.8,kev_only,0,high
CVE-2021-38163,9.9,kev_only,0,high
CVE-2014-0322,8.8,kev_only,0,high
CVE-2022-22071,8.4,kev_only,0,high
CVE-2019-18988,7.0,kev_only,0,high
CVE-2020-8655,7.8,kev_only,0,high
CVE-2022-3075,9.6,kev_only,0,high
CVE-2014-3931,9.8,kev_only,0,high
CVE-2005-2773,9.8,kev_only,0,high
CVE-2019-16920,9.8,kev_only,0,high
CVE-2013-0625,9.8,kev_only,0,high
CVE-2013-1675,6.5,kev_only,0,high
CVE-2018-8414,8.8,kev_only,0,high
CVE-2022-23134,3.7,kev_only,0,high
CVE-2023-33246,9.8,kev_only,0,high
CVE-2024-21287,7.5,kev_only,0,high
CVE-2019-1129,7.8,kev_only,0,high
CVE-2018-14667,9.8,kev_only,0,high
CVE-2021-22175,6.8,kev_only,0,high
CVE-2021-38648,7.8,kev_only,0,high
CVE-2021-44077,9.8,kev_only,0,high
CVE-2014-3153,7.8,kev_only,0,high
CVE-2025-2747,9.8,kev_only,0,high
CVE-2022-28810,6.8,kev_only,0,high
CVE-2023-41266,8.2,kev_only,0,high
CVE-2023-28205,8.8,kev_only,0,high
CVE-2025-55177,5.4,kev_only,0,high
CVE-2021-20016,9.8,kev_only,0,high
CVE-2010-3904,7.8,kev_only,0,high
CVE-2021-36934,7.8,kev_only,0,high
CVE-2023-38203,9.8,kev_only,0,high
CVE-2018-6530,9.8,kev_only,0,high
CVE-2021-36742,7.8,kev_only,0,high
CVE-2024-28986,9.8,kev_only,0,high
CVE-2023-46805,8.2,kev_only,0,high
CVE-2021-21220,8.8,kev_only,0,high
CVE-2017-3506,7.4,kev_only,0,high
CVE-2020-11023,6.9,kev_only,0,high
CVE-2019-2616,7.2,kev_only,0,high
CVE-2019-0193,7.2,kev_only,0,high
CVE-2016-8735,9.8,kev_only,0,high
CVE-2002-0367,7.8,kev_only,0,high
CVE-2019-7256,9.8,kev_only,0,high
CVE-2020-5849,7.5,kev_only,0,high
CVE-2014-100005,8.0,kev_only,0,high
CVE-2022-35914,9.8,kev_only,0,high
CVE-2025-8876,8.8,kev_only,0,high
CVE-2013-5223,5.4,kev_only,0,high
CVE-2024-23897,9.8,kev_only,0,high
CVE-2019-11001,7.2,kev_only,0,high
CVE-2021-37975,8.8,kev_only,0,high
CVE-2022-27924,7.5,kev_only,0,high
CVE-2023-29492,9.8,kev_only,0,high
CVE-2021-42278,7.5,kev_only,0,high
CVE-2021-30860,7.8,kev_only,0,high
CVE-2023-49897,8.8,kev_only,0,high
CVE-2020-8816,7.2,kev_only,0,high
CVE-2023-36802,7.8,kev_only,0,high
CVE-2021-20090,9.8,kev_only,0,high
CVE-2021-40539,9.8,kev_only,0,high
CVE-2017-1000353,9.8,kev_only,0,high
CVE-2021-20028,9.8,kev_only,0,high
CVE-2023-36844,5.3,kev_only,0,high
CVE-2021-1906,6.2,kev_only,0,high
CVE-2021-30761,8.8,kev_only,0,high
CVE-2020-0601,8.1,kev_only,0,high
CVE-2019-0863,7.8,kev_only,0,high
CVE-2022-2856,6.5,kev_only,0,high
CVE-2023-28432,7.5,kev_only,0,high
CVE-2025-24991,5.5,kev_only,0,high
CVE-2018-0824,8.8,kev_only,0,high
CVE-2023-25717,9.8,kev_only,0,high
CVE-2020-7796,9.8,kev_only,0,high
CVE-2024-49039,8.8,kev_only,0,high
CVE-2008-3431,8.8,kev_only,0,high
CVE-2017-6316,9.8,kev_only,0,high
CVE-2017-12233,7.5,kev_only,0,high
CVE-2022-40799,8.8,kev_only,0,high
CVE-2021-36955,7.8,kev_only,0,high
CVE-2019-0803,7.8,kev_only,0,high
CVE-2019-0859,7.8,kev_only,0,high
CVE-2021-30952,7.8,kev_only,0,high
CVE-2022-26904,7.0,kev_only,0,high
CVE-2018-0158,8.6,kev_only,0,high
CVE-2020-3153,6.5,kev_only,0,high
CVE-2017-1000486,9.8,kev_only,0,high
CVE-2016-7836,9.8,kev_only,0,high
CVE-2024-23222,8.8,kev_only,0,high
CVE-2019-19006,9.8,kev_only,0,high
CVE-2022-0028,8.6,kev_only,0,high
CVE-2020-27930,7.8,kev_only,0,high
CVE-2023-41061,7.8,kev_only,0,high
CVE-2020-8218,7.2,kev_only,0,high
CVE-2022-40684,9.8,kev_only,0,high
CVE-2020-11652,6.5,kev_only,0,high
CVE-2025-32432,10.0,kev_only,0,high
CVE-2020-8260,7.2,kev_only,0,high
CVE-2021-22941,9.8,kev_only,0,high
CVE-2019-0543,7.8,kev_only,0,high
CVE-2017-12232,6.5,kev_only,0,high
CVE-2016-7256,8.8,kev_only,0,high
CVE-2013-2597,8.4,kev_only,0,high
CVE-2021-27101,9.8,kev_only,0,high
CVE-2020-2883,9.8,kev_only,0,high
CVE-2025-22457,9.0,kev_only,0,high
CVE-2021-39935,6.8,kev_only,0,high
CVE-2025-26633,7.0,kev_only,0,high
CVE-2022-46169,9.8,kev_only,0,high
CVE-2020-0618,8.8,kev_only,0,high
CVE-2023-21492,4.4,kev_only,0,high
CVE-2022-29303,9.8,kev_only,0,high
CVE-2022-21971,7.8,kev_only,0,high
CVE-2020-9907,7.8,kev_only,0,high
CVE-2021-25394,6.4,kev_only,0,high
CVE-2024-21338,7.8,kev_only,0,high
CVE-2020-17087,7.8,kev_only,0,high
CVE-2018-0151,9.8,kev_only,0,high
CVE-2016-4655,5.5,kev_only,0,high
CVE-2021-25298,8.8,kev_only,0,high
CVE-2024-53150,7.1,kev_only,0,high
CVE-2014-4123,8.8,kev_only,0,high
CVE-2021-44529,9.8,kev_only,0,high
CVE-2021-21315,7.1,kev_only,0,high
CVE-2017-8570,7.8,kev_only,0,high
CVE-2022-24990,7.5,kev_only,0,high
CVE-2024-32113,9.8,kev_only,0,high
CVE-2018-0798,8.8,kev_only,0,high
CVE-2025-49704,8.8,kev_only,0,high
CVE-2021-25371,6.1,kev_only,0,high
CVE-2023-43000,8.8,kev_only,0,high
CVE-2009-0927,8.8,kev_only,0,high
CVE-2020-26919,9.8,kev_only,0,high
CVE-2014-4404,7.8,kev_only,0,high
CVE-2018-10562,9.8,kev_only,0,high
CVE-2025-6204,8.0,kev_only,0,high
CVE-2021-27102,7.8,kev_only,0,high
CVE-2009-0557,7.8,kev_only,0,high
CVE-2010-4345,7.8,kev_only,0,high
CVE-2016-5198,8.8,kev_only,0,high
CVE-2021-22991,9.8,kev_only,0,high
CVE-2014-4113,7.8,kev_only,0,high
CVE-2017-0022,6.5,kev_only,0,high
CVE-2025-37164,10.0,kev_only,0,high
CVE-2020-3566,8.6,kev_only,0,high
CVE-2010-4398,7.8,kev_only,0,high
CVE-2023-45727,7.5,kev_only,0,high
CVE-2020-3952,9.8,kev_only,0,high
CVE-2024-11120,9.8,kev_only,0,high
CVE-2022-20699,10.0,kev_only,0,high
CVE-2021-30657,5.5,kev_only,0,high
CVE-2025-60710,7.8,kev_only,0,high
CVE-2022-4262,8.8,kev_only,0,high
CVE-2024-44309,6.3,kev_only,0,high
CVE-2022-1096,8.8,kev_only,0,high
CVE-2025-58360,8.2,kev_only,0,high
CVE-2019-18935,9.8,kev_only,0,high
CVE-2023-42824,7.8,kev_only,0,high
CVE-2024-0012,9.8,kev_only,0,high
CVE-2025-25257,9.8,kev_only,0,high
CVE-2021-37973,9.6,kev_only,0,high
CVE-2019-1003030,9.9,kev_only,0,high
CVE-2019-1130,7.8,kev_only,0,high
CVE-2025-8110,8.8,kev_only,0,high
CVE-2019-1429,7.5,kev_only,0,high
CVE-2015-0311,9.8,kev_only,0,high
CVE-2022-42948,9.8,kev_only,0,high
CVE-2018-0156,7.5,kev_only,0,high
CVE-2022-0492,7.8,kev_only,0,high
CVE-2022-37042,9.8,kev_only,0,high
CVE-2025-34028,10.0,kev_only,0,high
CVE-2022-48503,8.8,kev_only,0,high
CVE-2016-7855,8.8,kev_only,0,high
CVE-2020-0986,7.8,kev_only,0,high
CVE-2020-16010,9.6,kev_only,0,high
CVE-2024-0769,5.3,kev_only,0,high
CVE-2016-0189,7.5,kev_only,0,high
CVE-2019-5786,6.5,kev_only,0,high
CVE-2021-42258,9.8,kev_only,0,high
CVE-2023-36761,6.5,kev_only,0,high
CVE-2020-1938,9.8,kev_only,0,high
